app_id,target,feature,gain,normalized_gain
2,deadline_norm_service_time,state_lag_total_1,0.062315911054611206,0.007779679813013565
2,deadline_norm_service_time,state_total_0,0.050440773367881775,0.006297156852589489
2,deadline_norm_service_time,state_total_2,0.04312045872211456,0.005383269803346572
2,deadline_norm_service_time,state_lag_total_0,0.041306689381599426,0.005156834138922079
2,deadline_norm_service_time,state_completed_2,0.03781971335411072,0.0047215110159761165
2,deadline_norm_service_time,state_lag_total_2,0.03636858984827995,0.004540348997264594
2,deadline_norm_service_time,state_deadline_norm_service_time_0,0.02980538085103035,0.0037209809790429704
2,deadline_norm_service_time,state_sent_edge,0.024323999881744385,0.0030366711751339853
2,deadline_norm_service_time,state_mean_service_time_1,0.019579017534852028,0.0024442952834476095
2,deadline_norm_service_time,state_deadline_norm_service_time_1,0.01694856770336628,0.002115903110295865
2,deadline_norm_service_time,state_failed_1,0.012272562831640244,0.0015321385453480774
2,deadline_norm_service_time,state_failed_2,0.010496563278138638,0.0013104181590058296
2,deadline_norm_service_time,state_fail_rsu,0.009607380256056786,0.001199410246421477
2,deadline_norm_service_time,candidate_w_load_2,0.009586417116224766,0.0011967931537238252
2,deadline_norm_service_time,previous_alpha,0.00958352629095316,0.0011964322556060273
2,deadline_norm_service_time,state_completed_0,0.008900279179215431,0.0011111339157032763
2,deadline_norm_service_time,state_failed_0,0.0076253716833889484,0.0009519711603028314
2,deadline_norm_service_time,state_sent_rsu,0.007523283828049898,0.0009392262479057544
2,deadline_norm_service_time,state_deadline_miss_rate_0,0.0075188567861914635,0.0009386735645285148
2,deadline_norm_service_time,state_fail_edge,0.006201578304171562,0.0007742211054172866
2,deadline_norm_service_time,state_mean_service_time_0,0.005615868140012026,0.000701099530794145
2,deadline_norm_service_time,state_failure_rate_2,0.005249683279544115,0.0006553840639318085
2,deadline_norm_service_time,state_failure_rate_1,0.004710628651082516,0.0005880870872819916
2,deadline_norm_service_time,previous_w_load_2,0.004605898633599281,0.000575012320516296
2,deadline_norm_service_time,candidate_w_load_1,0.004492209292948246,0.0005608190486303635
2,deadline_norm_service_time,state_failure_rate_0,0.004137982148677111,0.0005165964140436278
2,deadline_norm_service_time,state_edge_failure_rate,0.00352375116199255,0.0004399142260314911
2,deadline_norm_service_time,candidate_threshold_1,0.0026710196398198605,0.00033345701315124545
2,deadline_norm_service_time,candidate_threshold_2,0.002514473395422101,0.0003139133743480346
2,deadline_norm_service_time,candidate_w_load_0,0.0021119499579072,0.00026366130536431743
