iteration,vehicles,app,baseline,metric,scope_value,baseline_value,baseline_minus_scope
9,1800,ALL_APPS,EXP3_MC,failure_rate_pct,14.689215321433792,39.091800119609275,24.402584798175482
10,1800,ALL_APPS,EXP3_MC,failure_rate_pct,13.503527978476793,38.740100724938685,25.236572746461892
1,1800,ALL_APPS,EXP3_MC,service_time_s,0.6040011371887443,0.6112598949189086,0.007258757730164378
2,1800,ALL_APPS,EXP3_MC,service_time_s,0.607436304003051,0.6368057787592057,0.0293694747561547
3,1800,ALL_APPS,EXP3_MC,service_time_s,0.6106280649801866,0.6172437318894541,0.006615666909267515
4,1800,ALL_APPS,EXP3_MC,service_time_s,0.5986112676082331,0.6326807879684109,0.03406952036017774
5,1800,ALL_APPS,EXP3_MC,service_time_s,0.60856864898181,0.6379340636819124,0.029365414700102455
6,1800,ALL_APPS,EXP3_MC,service_time_s,0.6219077257177,0.6358877337481031,0.013980008030403113
7,1800,ALL_APPS,EXP3_MC,service_time_s,0.6024712902933095,0.6771714967223597,0.07470020642905018
8,1800,ALL_APPS,EXP3_MC,service_time_s,0.6093548310927039,0.6252984101593788,0.015943579066674873
9,1800,ALL_APPS,EXP3_MC,service_time_s,0.605525764571716,0.6393521570243679,0.03382639245265184
10,1800,ALL_APPS,EXP3_MC,service_time_s,0.6010681967630603,0.6510183772061308,0.049950180443070424
1,1800,ALL_APPS,RAIDER_TRAX,failure_rate_pct,15.009818842358486,28.92379341690456,13.913974574546073
2,1800,ALL_APPS,RAIDER_TRAX,failure_rate_pct,14.91835136180212,28.981188503259173,14.062837141457052
3,1800,ALL_APPS,RAIDER_TRAX,failure_rate_pct,14.572097163032778,28.860705558203414,14.288608395170636
4,1800,ALL_APPS,RAIDER_TRAX,failure_rate_pct,13.205193602729684,27.94036585961751,14.735172256887827
5,1800,ALL_APPS,RAIDER_TRAX,failure_rate_pct,13.792372047833354,28.388943007104547,14.596570959271194
6,1800,ALL_APPS,RAIDER_TRAX,failure_rate_pct,15.268697069833223,29.34065748616174,14.071960416328515
7,1800,ALL_APPS,RAIDER_TRAX,failure_rate_pct,13.631533567524055,28.233117904400746,14.60158433687669
8,1800,ALL_APPS,RAIDER_TRAX,failure_rate_pct,14.529224949111205,28.82555054949682,14.296325600385616
9,1800,ALL_APPS,RAIDER_TRAX,failure_rate_pct,14.689215321433792,28.911236332102906,14.222021010669113
10,1800,ALL_APPS,RAIDER_TRAX,failure_rate_pct,13.503527978476793,28.533237000332484,15.029709021855691
1,1800,ALL_APPS,RAIDER_TRAX,service_time_s,0.6040011371887443,0.6036517593802454,-0.000349377808498863
2,1800,ALL_APPS,RAIDER_TRAX,service_time_s,0.607436304003051,0.605888683975247,-0.0015476200278040642
3,1800,ALL_APPS,RAIDER_TRAX,service_time_s,0.6106280649801866,0.610824503801015,0.00019643882082842623
4,1800,ALL_APPS,RAIDER_TRAX,service_time_s,0.5986112676082331,0.6145777506490444,0.015966483040811275
5,1800,ALL_APPS,RAIDER_TRAX,service_time_s,0.60856864898181,0.6161906932839516,0.0076220443021416395
6,1800,ALL_APPS,RAIDER_TRAX,service_time_s,0.6219077257177,0.6170702349658258,-0.004837490751874229
7,1800,ALL_APPS,RAIDER_TRAX,service_time_s,0.6024712902933095,0.6119773666336072,0.009506076340297764
8,1800,ALL_APPS,RAIDER_TRAX,service_time_s,0.6093548310927039,0.6135088847208959,0.004154053628191989
9,1800,ALL_APPS,RAIDER_TRAX,service_time_s,0.605525764571716,0.6044460913472444,-0.0010796732244716667
10,1800,ALL_APPS,RAIDER_TRAX,service_time_s,0.6010681967630603,0.6113546450768398,0.01028644831377945
1,1800,ALL_APPS,RANDOM,failure_rate_pct,15.009818842358486,34.27344399426623,19.263625151907746
2,1800,ALL_APPS,RANDOM,failure_rate_pct,14.91835136180212,34.23853911336593,19.32018775156381
3,1800,ALL_APPS,RANDOM,failure_rate_pct,14.572097163032778,34.30077511546737,19.728677952434587
4,1800,ALL_APPS,RANDOM,failure_rate_pct,13.205193602729684,34.32592972328404,21.120736120554355
5,1800,ALL_APPS,RANDOM,failure_rate_pct,13.792372047833354,34.307329688900445,20.51495764106709
6,1800,ALL_APPS,RANDOM,failure_rate_pct,15.268697069833223,34.32868061637952,19.0599835465463
7,1800,ALL_APPS,RANDOM,failure_rate_pct,13.631533567524055,34.22715895132019,20.595625383796136
8,1800,ALL_APPS,RANDOM,failure_rate_pct,14.529224949111205,34.38102384146449,19.851798892353287
9,1800,ALL_APPS,RANDOM,failure_rate_pct,14.689215321433792,34.25207445615609,19.562859134722295
10,1800,ALL_APPS,RANDOM,failure_rate_pct,13.503527978476793,34.31343603036412,20.80990805188733
1,1800,ALL_APPS,RANDOM,service_time_s,0.6040011371887443,0.5014494525979191,-0.1025516845908252
2,1800,ALL_APPS,RANDOM,service_time_s,0.607436304003051,0.5071770881130168,-0.10025921589003428
3,1800,ALL_APPS,RANDOM,service_time_s,0.6106280649801866,0.5184724755225348,-0.09215558945765179
4,1800,ALL_APPS,RANDOM,service_time_s,0.5986112676082331,0.5258433552214563,-0.07276791238677682
5,1800,ALL_APPS,RANDOM,service_time_s,0.60856864898181,0.5273776743475956,-0.08119097463421432
6,1800,ALL_APPS,RANDOM,service_time_s,0.6219077257177,0.5263789776671838,-0.09552874805051625
7,1800,ALL_APPS,RANDOM,service_time_s,0.6024712902933095,0.5141345156962673,-0.08833677459704214
8,1800,ALL_APPS,RANDOM,service_time_s,0.6093548310927039,0.5204948553033801,-0.08885997578932381
9,1800,ALL_APPS,RANDOM,service_time_s,0.605525764571716,0.5106924931580589,-0.09483327141365716
10,1800,ALL_APPS,RANDOM,service_time_s,0.6010681967630603,0.5190342956606075,-0.08203390110245279
