iteration,policy,vehicles,app,completed_tasks,failed_tasks,failure_rate_pct,service_time_s,source
1,RAIDER_TRAX,1000,ALL_APPS,671050.0,3170.0,0.4701729405831924,0.5244794462465472,ite1/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_1000DEVICES_ALL_APPS_GENERIC.log
2,RAIDER_TRAX,1000,ALL_APPS,677588.0,2951.0,0.4336268751680653,0.5204649890542209,ite2/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_1000DEVICES_ALL_APPS_GENERIC.log
3,RAIDER_TRAX,1000,ALL_APPS,654293.0,3324.0,0.5054613855785358,0.5352671556301218,ite3/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_1000DEVICES_ALL_APPS_GENERIC.log
4,RAIDER_TRAX,1000,ALL_APPS,648435.0,3268.0,0.5014554175751837,0.5329279331100978,ite4/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_1000DEVICES_ALL_APPS_GENERIC.log
5,RAIDER_TRAX,1000,ALL_APPS,648473.0,3347.0,0.5134853180325857,0.5375741829020021,ite5/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_1000DEVICES_ALL_APPS_GENERIC.log
6,RAIDER_TRAX,1000,ALL_APPS,651160.0,3381.0,0.5165451820436,0.543815312368619,ite6/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_1000DEVICES_ALL_APPS_GENERIC.log
7,RAIDER_TRAX,1000,ALL_APPS,654140.0,3359.0,0.5108753017114855,0.5341964322316926,ite7/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_1000DEVICES_ALL_APPS_GENERIC.log
8,RAIDER_TRAX,1000,ALL_APPS,656077.0,3130.0,0.4748129191589288,0.5328168000542322,ite8/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_1000DEVICES_ALL_APPS_GENERIC.log
9,RAIDER_TRAX,1000,ALL_APPS,662359.0,3240.0,0.4867795774933556,0.529029926910292,ite9/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_1000DEVICES_ALL_APPS_GENERIC.log
10,RAIDER_TRAX,1000,ALL_APPS,649999.0,3443.0,0.5269021581104367,0.5366737192451634,ite10/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_1000DEVICES_ALL_APPS_GENERIC.log
1,RANDOM,1000,ALL_APPS,649020.0,25224.0,3.7410788972538134,0.41542869745424604,ite1/SIMRESULT_ITS_SCENARIO_RANDOM_1000DEVICES_ALL_APPS_GENERIC.log
2,RANDOM,1000,ALL_APPS,654638.0,25917.0,3.8082153536451866,0.4084378154349722,ite2/SIMRESULT_ITS_SCENARIO_RANDOM_1000DEVICES_ALL_APPS_GENERIC.log
3,RANDOM,1000,ALL_APPS,633114.0,24510.0,3.7270537571621474,0.42586285632088217,ite3/SIMRESULT_ITS_SCENARIO_RANDOM_1000DEVICES_ALL_APPS_GENERIC.log
4,RANDOM,1000,ALL_APPS,629271.0,22475.0,3.448429296075465,0.4224445640525535,ite4/SIMRESULT_ITS_SCENARIO_RANDOM_1000DEVICES_ALL_APPS_GENERIC.log
5,RANDOM,1000,ALL_APPS,628623.0,23220.0,3.5622074640672676,0.4290088221582454,ite5/SIMRESULT_ITS_SCENARIO_RANDOM_1000DEVICES_ALL_APPS_GENERIC.log
6,RANDOM,1000,ALL_APPS,629596.0,24971.0,3.814888315481838,0.4374823668130086,ite6/SIMRESULT_ITS_SCENARIO_RANDOM_1000DEVICES_ALL_APPS_GENERIC.log
7,RANDOM,1000,ALL_APPS,635614.0,21907.0,3.3317567043486065,0.4241606449456418,ite7/SIMRESULT_ITS_SCENARIO_RANDOM_1000DEVICES_ALL_APPS_GENERIC.log
8,RANDOM,1000,ALL_APPS,634092.0,25138.0,3.813236654885245,0.42654604192061324,ite8/SIMRESULT_ITS_SCENARIO_RANDOM_1000DEVICES_ALL_APPS_GENERIC.log
9,RANDOM,1000,ALL_APPS,641889.0,23734.0,3.5656820752888647,0.4190219024509395,ite9/SIMRESULT_ITS_SCENARIO_RANDOM_1000DEVICES_ALL_APPS_GENERIC.log
10,RANDOM,1000,ALL_APPS,629415.0,24046.0,3.6797911428532077,0.4265709004101304,ite10/SIMRESULT_ITS_SCENARIO_RANDOM_1000DEVICES_ALL_APPS_GENERIC.log
1,RT_OPT_ML,1100,ALL_APPS,735840.0,5019.0,0.6774568440148531,0.5205524848254343,ite1/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_1100DEVICES_ALL_APPS_GENERIC.log
2,RT_OPT_ML,1100,ALL_APPS,742307.0,5217.0,0.6979040137841728,0.5174783383792778,ite2/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_1100DEVICES_ALL_APPS_GENERIC.log
3,RT_OPT_ML,1100,ALL_APPS,720983.0,5335.0,0.7345267499910507,0.5285911951498752,ite3/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_1100DEVICES_ALL_APPS_GENERIC.log
4,RT_OPT_ML,1100,ALL_APPS,709088.0,5256.0,0.735779960355235,0.5300716881040602,ite4/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_1100DEVICES_ALL_APPS_GENERIC.log
5,RT_OPT_ML,1100,ALL_APPS,715905.0,5216.0,0.7233182780698385,0.5297027675263819,ite5/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_1100DEVICES_ALL_APPS_GENERIC.log
6,RT_OPT_ML,1100,ALL_APPS,712068.0,5899.0,0.8216255064647818,0.5402058191279405,ite6/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_1100DEVICES_ALL_APPS_GENERIC.log
7,RT_OPT_ML,1100,ALL_APPS,716711.0,5767.0,0.798224997854606,0.5294506547069434,ite7/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_1100DEVICES_ALL_APPS_GENERIC.log
8,RT_OPT_ML,1100,ALL_APPS,722383.0,5461.0,0.7502981408103935,0.528517386398848,ite8/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_1100DEVICES_ALL_APPS_GENERIC.log
9,RT_OPT_ML,1100,ALL_APPS,728772.0,5173.0,0.7048212059486746,0.5220742070943727,ite9/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_1100DEVICES_ALL_APPS_GENERIC.log
10,RT_OPT_ML,1100,ALL_APPS,714331.0,6107.0,0.8476787731907534,0.5312367798163765,ite10/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_1100DEVICES_ALL_APPS_GENERIC.log
1,EXP3_MC,1100,ALL_APPS,735840.0,5019.0,0.6774568440148531,0.5205524848254343,ite1/SIMRESULT_ITS_SCENARIO_EXP3_MC_1100DEVICES_ALL_APPS_GENERIC.log
2,EXP3_MC,1100,ALL_APPS,742307.0,5217.0,0.6979040137841728,0.5174783383792778,ite2/SIMRESULT_ITS_SCENARIO_EXP3_MC_1100DEVICES_ALL_APPS_GENERIC.log
3,EXP3_MC,1100,ALL_APPS,720983.0,5335.0,0.7345267499910507,0.5285911951498752,ite3/SIMRESULT_ITS_SCENARIO_EXP3_MC_1100DEVICES_ALL_APPS_GENERIC.log
4,EXP3_MC,1100,ALL_APPS,709088.0,5256.0,0.735779960355235,0.5300716881040602,ite4/SIMRESULT_ITS_SCENARIO_EXP3_MC_1100DEVICES_ALL_APPS_GENERIC.log
5,EXP3_MC,1100,ALL_APPS,715905.0,5216.0,0.7233182780698385,0.5297027675263819,ite5/SIMRESULT_ITS_SCENARIO_EXP3_MC_1100DEVICES_ALL_APPS_GENERIC.log
6,EXP3_MC,1100,ALL_APPS,712068.0,5899.0,0.8216255064647818,0.5402058191279405,ite6/SIMRESULT_ITS_SCENARIO_EXP3_MC_1100DEVICES_ALL_APPS_GENERIC.log
7,EXP3_MC,1100,ALL_APPS,716711.0,5767.0,0.798224997854606,0.5294506547069434,ite7/SIMRESULT_ITS_SCENARIO_EXP3_MC_1100DEVICES_ALL_APPS_GENERIC.log
8,EXP3_MC,1100,ALL_APPS,722383.0,5461.0,0.7502981408103935,0.528517386398848,ite8/SIMRESULT_ITS_SCENARIO_EXP3_MC_1100DEVICES_ALL_APPS_GENERIC.log
9,EXP3_MC,1100,ALL_APPS,728772.0,5173.0,0.7048212059486746,0.5220742070943727,ite9/SIMRESULT_ITS_SCENARIO_EXP3_MC_1100DEVICES_ALL_APPS_GENERIC.log
10,EXP3_MC,1100,ALL_APPS,714331.0,6107.0,0.8476787731907534,0.5312367798163765,ite10/SIMRESULT_ITS_SCENARIO_EXP3_MC_1100DEVICES_ALL_APPS_GENERIC.log
1,RAIDER_TRAX,1100,ALL_APPS,735269.0,5603.0,0.756270988780788,0.5183556719797157,ite1/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_1100DEVICES_ALL_APPS_GENERIC.log
2,RAIDER_TRAX,1100,ALL_APPS,741782.0,5738.0,0.7676048801369864,0.5144099389734643,ite2/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_1100DEVICES_ALL_APPS_GENERIC.log
3,RAIDER_TRAX,1100,ALL_APPS,720667.0,5649.0,0.7777606441273496,0.5263223479651673,ite3/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_1100DEVICES_ALL_APPS_GENERIC.log
4,RAIDER_TRAX,1100,ALL_APPS,708425.0,5921.0,0.8288700433683397,0.528858321041868,ite4/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_1100DEVICES_ALL_APPS_GENERIC.log
5,RAIDER_TRAX,1100,ALL_APPS,715368.0,5764.0,0.7992988800940743,0.5282360013172755,ite5/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_1100DEVICES_ALL_APPS_GENERIC.log
6,RAIDER_TRAX,1100,ALL_APPS,711864.0,6113.0,0.8514200315608996,0.5376855048216125,ite6/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_1100DEVICES_ALL_APPS_GENERIC.log
7,RAIDER_TRAX,1100,ALL_APPS,716750.0,5719.0,0.7915910578862208,0.52664495662236,ite7/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_1100DEVICES_ALL_APPS_GENERIC.log
8,RAIDER_TRAX,1100,ALL_APPS,721856.0,5982.0,0.8218861889596312,0.525524823158604,ite8/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_1100DEVICES_ALL_APPS_GENERIC.log
9,RAIDER_TRAX,1100,ALL_APPS,728439.0,5504.0,0.7499219966673162,0.5192965369695102,ite9/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_1100DEVICES_ALL_APPS_GENERIC.log
10,RAIDER_TRAX,1100,ALL_APPS,714330.0,6110.0,0.8480928321581256,0.5287237836080616,ite10/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_1100DEVICES_ALL_APPS_GENERIC.log
1,RANDOM,1100,ALL_APPS,671019.0,69874.0,9.431051447374992,0.4514539815917633,ite1/SIMRESULT_ITS_SCENARIO_RANDOM_1100DEVICES_ALL_APPS_GENERIC.log
2,RANDOM,1100,ALL_APPS,674183.0,73366.0,9.814206159061145,0.44864586458453076,ite2/SIMRESULT_ITS_SCENARIO_RANDOM_1100DEVICES_ALL_APPS_GENERIC.log
3,RANDOM,1100,ALL_APPS,658208.0,68150.0,9.382425745982008,0.46011518954013525,ite3/SIMRESULT_ITS_SCENARIO_RANDOM_1100DEVICES_ALL_APPS_GENERIC.log
4,RANDOM,1100,ALL_APPS,654589.0,59767.0,8.366556730817688,0.45555726173484873,ite4/SIMRESULT_ITS_SCENARIO_RANDOM_1100DEVICES_ALL_APPS_GENERIC.log
5,RANDOM,1100,ALL_APPS,659679.0,61483.0,8.525546271156827,0.45611766335432374,ite5/SIMRESULT_ITS_SCENARIO_RANDOM_1100DEVICES_ALL_APPS_GENERIC.log
6,RANDOM,1100,ALL_APPS,649804.0,68176.0,9.49552912337391,0.4747850855376865,ite6/SIMRESULT_ITS_SCENARIO_RANDOM_1100DEVICES_ALL_APPS_GENERIC.log
7,RANDOM,1100,ALL_APPS,657089.0,65418.0,9.054306740280717,0.45879378151886224,ite7/SIMRESULT_ITS_SCENARIO_RANDOM_1100DEVICES_ALL_APPS_GENERIC.log
8,RANDOM,1100,ALL_APPS,658885.0,68993.0,9.478648894457587,0.4604409117200734,ite8/SIMRESULT_ITS_SCENARIO_RANDOM_1100DEVICES_ALL_APPS_GENERIC.log
9,RANDOM,1100,ALL_APPS,667966.0,66008.0,8.99323409276078,0.4553623772557813,ite9/SIMRESULT_ITS_SCENARIO_RANDOM_1100DEVICES_ALL_APPS_GENERIC.log
10,RANDOM,1100,ALL_APPS,656938.0,63514.0,8.815854491347098,0.45965879275396443,ite10/SIMRESULT_ITS_SCENARIO_RANDOM_1100DEVICES_ALL_APPS_GENERIC.log
1,RT_OPT_ML,1200,ALL_APPS,804779.0,3401.0,0.4208220940879507,0.5041229611958541,ite1/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_1200DEVICES_ALL_APPS_GENERIC.log
2,RT_OPT_ML,1200,ALL_APPS,813870.0,3252.0,0.3979821862586003,0.501573022135839,ite2/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_1200DEVICES_ALL_APPS_GENERIC.log
3,RT_OPT_ML,1200,ALL_APPS,788207.0,3590.0,0.4533990404106103,0.5134572950522202,ite3/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_1200DEVICES_ALL_APPS_GENERIC.log
4,RT_OPT_ML,1200,ALL_APPS,776613.0,4786.0,0.6124911856810669,0.516038038798147,ite4/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_1200DEVICES_ALL_APPS_GENERIC.log
5,RT_OPT_ML,1200,ALL_APPS,782892.0,3589.0,0.45633651671178327,0.5148066981443953,ite5/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_1200DEVICES_ALL_APPS_GENERIC.log
6,RT_OPT_ML,1200,ALL_APPS,771608.0,3978.0,0.5129025021080834,0.5287260181847939,ite6/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_1200DEVICES_ALL_APPS_GENERIC.log
7,RT_OPT_ML,1200,ALL_APPS,780540.0,4455.0,0.5675195383410085,0.51765950134344,ite7/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_1200DEVICES_ALL_APPS_GENERIC.log
8,RT_OPT_ML,1200,ALL_APPS,788551.0,3646.0,0.4602390566992806,0.5140309475810344,ite8/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_1200DEVICES_ALL_APPS_GENERIC.log
9,RT_OPT_ML,1200,ALL_APPS,807419.0,3313.0,0.4086430534381275,0.5008717786232021,ite9/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_1200DEVICES_ALL_APPS_GENERIC.log
10,RT_OPT_ML,1200,ALL_APPS,779837.0,5709.0,0.7267556578481719,0.5194847046776296,ite10/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_1200DEVICES_ALL_APPS_GENERIC.log
1,EXP3_MC,1200,ALL_APPS,794875.0,13284.0,1.6437359480003315,0.5234155779327461,ite1/SIMRESULT_ITS_SCENARIO_EXP3_MC_1200DEVICES_ALL_APPS_GENERIC.log
2,EXP3_MC,1200,ALL_APPS,802022.0,15092.0,1.846988302733768,0.5215634640997158,ite2/SIMRESULT_ITS_SCENARIO_EXP3_MC_1200DEVICES_ALL_APPS_GENERIC.log
3,EXP3_MC,1200,ALL_APPS,778183.0,13632.0,1.721614265958589,0.5331144172057038,ite3/SIMRESULT_ITS_SCENARIO_EXP3_MC_1200DEVICES_ALL_APPS_GENERIC.log
4,EXP3_MC,1200,ALL_APPS,767741.0,13651.0,1.7470104633781764,0.5320775595213754,ite4/SIMRESULT_ITS_SCENARIO_EXP3_MC_1200DEVICES_ALL_APPS_GENERIC.log
5,EXP3_MC,1200,ALL_APPS,774002.0,12505.0,1.5899413482651776,0.5344038081506212,ite5/SIMRESULT_ITS_SCENARIO_EXP3_MC_1200DEVICES_ALL_APPS_GENERIC.log
6,EXP3_MC,1200,ALL_APPS,761123.0,14462.0,1.8646570008445238,0.5468765974264392,ite6/SIMRESULT_ITS_SCENARIO_EXP3_MC_1200DEVICES_ALL_APPS_GENERIC.log
7,EXP3_MC,1200,ALL_APPS,771282.0,13722.0,1.7480165706162007,0.5358799323876234,ite7/SIMRESULT_ITS_SCENARIO_EXP3_MC_1200DEVICES_ALL_APPS_GENERIC.log
8,EXP3_MC,1200,ALL_APPS,778069.0,14122.0,1.7826509011084448,0.5354414403883226,ite8/SIMRESULT_ITS_SCENARIO_EXP3_MC_1200DEVICES_ALL_APPS_GENERIC.log
9,EXP3_MC,1200,ALL_APPS,796363.0,14360.0,1.7712584939615628,0.5198116500993601,ite9/SIMRESULT_ITS_SCENARIO_EXP3_MC_1200DEVICES_ALL_APPS_GENERIC.log
10,EXP3_MC,1200,ALL_APPS,772344.0,13197.0,1.6799886956887038,0.5336027005184053,ite10/SIMRESULT_ITS_SCENARIO_EXP3_MC_1200DEVICES_ALL_APPS_GENERIC.log
1,RAIDER_TRAX,1200,ALL_APPS,793924.0,14246.0,1.762747936696487,0.5212043989463384,ite1/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_1200DEVICES_ALL_APPS_GENERIC.log
2,RAIDER_TRAX,1200,ALL_APPS,802670.0,14482.0,1.772252897869674,0.5182957449823204,ite2/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_1200DEVICES_ALL_APPS_GENERIC.log
3,RAIDER_TRAX,1200,ALL_APPS,777193.0,14584.0,1.841932766422869,0.5317912351730754,ite3/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_1200DEVICES_ALL_APPS_GENERIC.log
4,RAIDER_TRAX,1200,ALL_APPS,768406.0,12981.0,1.6612766785216544,0.5280355571875858,ite4/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_1200DEVICES_ALL_APPS_GENERIC.log
5,RAIDER_TRAX,1200,ALL_APPS,772082.0,14426.0,1.834183504808597,0.529459573718017,ite5/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_1200DEVICES_ALL_APPS_GENERIC.log
6,RAIDER_TRAX,1200,ALL_APPS,761262.0,14315.0,1.8457226039451917,0.5458336141926624,ite6/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_1200DEVICES_ALL_APPS_GENERIC.log
7,RAIDER_TRAX,1200,ALL_APPS,771277.0,13715.0,1.747151563328034,0.5321718594328751,ite7/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_1200DEVICES_ALL_APPS_GENERIC.log
8,RAIDER_TRAX,1200,ALL_APPS,777911.0,14292.0,1.8040830443712028,0.5308800134550716,ite8/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_1200DEVICES_ALL_APPS_GENERIC.log
9,RAIDER_TRAX,1200,ALL_APPS,796691.0,14029.0,1.7304371422932703,0.5183634194564983,ite9/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_1200DEVICES_ALL_APPS_GENERIC.log
10,RAIDER_TRAX,1200,ALL_APPS,770317.0,15249.0,1.9411481657811056,0.5307096642795056,ite10/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_1200DEVICES_ALL_APPS_GENERIC.log
1,RANDOM,1200,ALL_APPS,677467.0,130753.0,16.17789710722328,0.4789294886187495,ite1/SIMRESULT_ITS_SCENARIO_RANDOM_1200DEVICES_ALL_APPS_GENERIC.log
2,RANDOM,1200,ALL_APPS,681227.0,135940.0,16.635522481940654,0.4826409202617426,ite2/SIMRESULT_ITS_SCENARIO_RANDOM_1200DEVICES_ALL_APPS_GENERIC.log
3,RANDOM,1200,ALL_APPS,667733.0,124060.0,15.668236521414057,0.4968101107677132,ite3/SIMRESULT_ITS_SCENARIO_RANDOM_1200DEVICES_ALL_APPS_GENERIC.log
4,RANDOM,1200,ALL_APPS,664781.0,116621.0,14.924584272883868,0.48629184344828214,ite4/SIMRESULT_ITS_SCENARIO_RANDOM_1200DEVICES_ALL_APPS_GENERIC.log
5,RANDOM,1200,ALL_APPS,667213.0,119287.0,15.16681500317864,0.4974039556047053,ite5/SIMRESULT_ITS_SCENARIO_RANDOM_1200DEVICES_ALL_APPS_GENERIC.log
6,RANDOM,1200,ALL_APPS,652116.0,123503.0,15.923152991352714,0.5140149998394006,ite6/SIMRESULT_ITS_SCENARIO_RANDOM_1200DEVICES_ALL_APPS_GENERIC.log
7,RANDOM,1200,ALL_APPS,666772.0,118233.0,15.061432729727835,0.4928878936958098,ite7/SIMRESULT_ITS_SCENARIO_RANDOM_1200DEVICES_ALL_APPS_GENERIC.log
8,RANDOM,1200,ALL_APPS,665163.0,127021.0,16.034279914767275,0.49820701700284786,ite8/SIMRESULT_ITS_SCENARIO_RANDOM_1200DEVICES_ALL_APPS_GENERIC.log
9,RANDOM,1200,ALL_APPS,680142.0,130595.0,16.108183048263495,0.47963980795375283,ite9/SIMRESULT_ITS_SCENARIO_RANDOM_1200DEVICES_ALL_APPS_GENERIC.log
10,RANDOM,1200,ALL_APPS,667610.0,117948.0,15.01455016688774,0.4893286289679782,ite10/SIMRESULT_ITS_SCENARIO_RANDOM_1200DEVICES_ALL_APPS_GENERIC.log
1,RT_OPT_ML,1300,ALL_APPS,873409.0,4924.0,0.5606074233804264,0.5005482527129558,ite1/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_1300DEVICES_ALL_APPS_GENERIC.log
2,RT_OPT_ML,1300,ALL_APPS,879212.0,4810.0,0.5441041060064116,0.4980606057444673,ite2/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_1300DEVICES_ALL_APPS_GENERIC.log
3,RT_OPT_ML,1300,ALL_APPS,858322.0,5092.0,0.5897518455804516,0.5104485036374041,ite3/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_1300DEVICES_ALL_APPS_GENERIC.log
4,RT_OPT_ML,1300,ALL_APPS,839068.0,5160.0,0.6112092941717167,0.5129406787443705,ite4/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_1300DEVICES_ALL_APPS_GENERIC.log
5,RT_OPT_ML,1300,ALL_APPS,846579.0,5048.0,0.5927477639858765,0.5107457910965437,ite5/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_1300DEVICES_ALL_APPS_GENERIC.log
6,RT_OPT_ML,1300,ALL_APPS,840227.0,5463.0,0.6459813879790467,0.520741949140573,ite6/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_1300DEVICES_ALL_APPS_GENERIC.log
7,RT_OPT_ML,1300,ALL_APPS,849919.0,5088.0,0.5950828472749345,0.5094949304219888,ite7/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_1300DEVICES_ALL_APPS_GENERIC.log
8,RT_OPT_ML,1300,ALL_APPS,853170.0,5111.0,0.595492618384888,0.5085402240985176,ite8/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_1300DEVICES_ALL_APPS_GENERIC.log
9,RT_OPT_ML,1300,ALL_APPS,872785.0,4768.0,0.5433290069089844,0.5012930569960913,ite9/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_1300DEVICES_ALL_APPS_GENERIC.log
10,RT_OPT_ML,1300,ALL_APPS,848414.0,5082.0,0.5954333705137458,0.5104191968094786,ite10/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_1300DEVICES_ALL_APPS_GENERIC.log
1,EXP3_MC,1300,ALL_APPS,837982.0,40337.0,4.5925227622310345,0.5409767001197736,ite1/SIMRESULT_ITS_SCENARIO_EXP3_MC_1300DEVICES_ALL_APPS_GENERIC.log
2,EXP3_MC,1300,ALL_APPS,843481.0,40572.0,4.5893176087858985,0.541757256547775,ite2/SIMRESULT_ITS_SCENARIO_EXP3_MC_1300DEVICES_ALL_APPS_GENERIC.log
3,EXP3_MC,1300,ALL_APPS,825146.0,38300.0,4.43571456697929,0.5512641785771626,ite3/SIMRESULT_ITS_SCENARIO_EXP3_MC_1300DEVICES_ALL_APPS_GENERIC.log
4,EXP3_MC,1300,ALL_APPS,810613.0,33577.0,3.977422144304007,0.5493298986130012,ite4/SIMRESULT_ITS_SCENARIO_EXP3_MC_1300DEVICES_ALL_APPS_GENERIC.log
5,EXP3_MC,1300,ALL_APPS,815043.0,36583.0,4.29566499848525,0.5483160922169281,ite5/SIMRESULT_ITS_SCENARIO_EXP3_MC_1300DEVICES_ALL_APPS_GENERIC.log
6,EXP3_MC,1300,ALL_APPS,805848.0,39841.0,4.711069908678013,0.5637970560141132,ite6/SIMRESULT_ITS_SCENARIO_EXP3_MC_1300DEVICES_ALL_APPS_GENERIC.log
7,EXP3_MC,1300,ALL_APPS,817619.0,37410.0,4.375290194835497,0.5477770615408313,ite7/SIMRESULT_ITS_SCENARIO_EXP3_MC_1300DEVICES_ALL_APPS_GENERIC.log
8,EXP3_MC,1300,ALL_APPS,821793.0,36497.0,4.252292348739936,0.5453947959040059,ite8/SIMRESULT_ITS_SCENARIO_EXP3_MC_1300DEVICES_ALL_APPS_GENERIC.log
9,EXP3_MC,1300,ALL_APPS,835973.0,41582.0,4.738392465429517,0.5417932068829032,ite9/SIMRESULT_ITS_SCENARIO_EXP3_MC_1300DEVICES_ALL_APPS_GENERIC.log
10,EXP3_MC,1300,ALL_APPS,816628.0,36849.0,4.317515293323663,0.5501340596549086,ite10/SIMRESULT_ITS_SCENARIO_EXP3_MC_1300DEVICES_ALL_APPS_GENERIC.log
1,RAIDER_TRAX,1300,ALL_APPS,839474.0,38866.0,4.424937951135096,0.5380744988669692,ite1/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_1300DEVICES_ALL_APPS_GENERIC.log
2,RAIDER_TRAX,1300,ALL_APPS,844237.0,39791.0,4.501101775056899,0.5343580645893335,ite2/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_1300DEVICES_ALL_APPS_GENERIC.log
3,RAIDER_TRAX,1300,ALL_APPS,823917.0,39516.0,4.576614514386177,0.5441545142131256,ite3/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_1300DEVICES_ALL_APPS_GENERIC.log
4,RAIDER_TRAX,1300,ALL_APPS,808258.0,35965.0,4.260130321017077,0.5440400994445769,ite4/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_1300DEVICES_ALL_APPS_GENERIC.log
5,RAIDER_TRAX,1300,ALL_APPS,815947.0,35676.0,4.189177605583692,0.5460869018166539,ite5/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_1300DEVICES_ALL_APPS_GENERIC.log
6,RAIDER_TRAX,1300,ALL_APPS,807328.0,38361.0,4.536064676258057,0.5566576934492218,ite6/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_1300DEVICES_ALL_APPS_GENERIC.log
7,RAIDER_TRAX,1300,ALL_APPS,817600.0,37401.0,4.37438084867737,0.5454941989424423,ite7/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_1300DEVICES_ALL_APPS_GENERIC.log
8,RAIDER_TRAX,1300,ALL_APPS,820509.0,37798.0,4.403785591868644,0.546085149680018,ite8/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_1300DEVICES_ALL_APPS_GENERIC.log
9,RAIDER_TRAX,1300,ALL_APPS,837799.0,39770.0,4.53183738258758,0.5381839202243719,ite9/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_1300DEVICES_ALL_APPS_GENERIC.log
10,RAIDER_TRAX,1300,ALL_APPS,814915.0,38549.0,4.516769307199835,0.5448485271882277,ite10/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_1300DEVICES_ALL_APPS_GENERIC.log
1,RANDOM,1300,ALL_APPS,682142.0,196191.0,22.33674471982722,0.5010701589905163,ite1/SIMRESULT_ITS_SCENARIO_RANDOM_1300DEVICES_ALL_APPS_GENERIC.log
2,RANDOM,1300,ALL_APPS,682395.0,201685.0,22.812980725726177,0.49958132837300695,ite2/SIMRESULT_ITS_SCENARIO_RANDOM_1300DEVICES_ALL_APPS_GENERIC.log
